source,campaign,influencer_id,user_id,product,date,orders,revenue
Facebook,Campaign_18,247,krnm7th9iiuk,Multivitamin Tablets,2024-12-08,36,93289.22
Facebook,Campaign_83,77,cum8smqp72t4,Pre Workout Drink,2023-10-17,39,74916.0
Twitter,Campaign_6,82,yur03iqhycvp,Herbal Skin Care Cream,2023-10-12,23,14477.76
Twitter,Campaign_43,338,nx4yk1w031mp,Fat Burner Capsules,2023-02-15,63,65393.05
YouTube,Campaign_68,474,yynq66q73smq,Pre Workout Drink,2024-04-10,87,27937.95
Instagram,Campaign_59,465,l2tber5xej2v,Pre Workout Drink,2022-09-14,79,81461.67
Instagram,Campaign_94,260,bqkuw37j9ggf,Speciality Supplement Pack,2023-01-11,91,74633.16
Facebook,Campaign_37,364,wj6jyidr6x0a,Herbal Skin Care Cream,2023-05-12,35,11834.17
Facebook,Campaign_77,436,ccho6v8co2je,Fat Burner Capsules,2023-10-31,45,81245.19
YouTube,Campaign_21,253,p91oxjcbyhgm,Multivitamin Tablets,2025-06-09,89,51319.87
Instagram,Campaign_98,77,n9ztdy61aa0c,Weight Loss Snack,2023-10-19,75,49517.54
Instagram,Campaign_4,135,5hdfub4rc05z,Weight Loss Snack,2023-07-20,78,23820.09
Twitter,Campaign_69,227,j8takuxdrh4k,Herbal Extract,2023-01-10,35,94003.14
YouTube,Campaign_99,176,4jken2cqxrqt,Weight Loss Snack,2024-04-23,36,28063.47
Facebook,Campaign_77,157,wceecfvsjw7t,Herbal Skin Care Cream,2025-02-27,28,49436.4
Facebook,Campaign_21,220,bddcmoq5plwq,Pre Workout Drink,2023-09-16,32,53765.84
Twitter,Campaign_87,104,nv53iw5lv0kr,Herbal Extract,2024-08-24,88,45291.76
Facebook,Campaign_64,324,vc931zvw07tt,Speciality Supplement Pack,2024-06-20,11,23954.27
Facebook,Campaign_10,305,4lhbalhjhj3g,Weight Gainer,2024-09-29,42,22342.79
Twitter,Campaign_33,75,24af8qmqhzw2,Herbal Extract,2024-09-12,88,74500.46
Twitter,Campaign_46,194,2dptmd4f9hg3,Vital Herbs Mix,2022-10-04,45,48291.0
Twitter,Campaign_12,421,sd2gniib1b87,Herbal Extract,2023-01-18,83,54450.76
Facebook,Campaign_29,466,t939a6spzd1s,Pre Workout Drink,2024-08-12,50,17522.68
YouTube,Campaign_44,324,kziol3qrdedo,Protein Powder,2023-04-01,26,34187.62
YouTube,Campaign_15,283,du68459696em,Protein Powder,2023-12-04,93,26777.48
Facebook,Campaign_57,40,7r3qcqaooxj9,Pre Workout Drink,2023-05-05,3,93545.76
Facebook,Campaign_17,326,3dri54pugq9m,Protein Powder,2023-01-11,58,23622.77
Facebook,Campaign_17,420,lpnuuzz3h3nn,Herbal Skin Care Cream,2024-12-21,99,97017.63
Twitter,Campaign_69,493,6b09xx0bj05m,Fat Burner Capsules,2024-11-18,53,23805.94
Twitter,Campaign_3,385,xcpxcx1w80wi,Weight Loss Snack,2024-11-17,36,54849.72
Twitter,Campaign_30,277,ixrrmvcdwx9m,Weight Loss Snack,2025-06-02,57,31961.7
Instagram,Campaign_74,220,y4i11de1yu96,Multivitamin Tablets,2024-06-03,73,78353.07
Instagram,Campaign_3,42,ag0slzob36a7,Multivitamin Tablets,2025-07-05,39,58603.46
Facebook,Campaign_41,107,tmdsjh3hipc9,Protein Powder,2023-12-08,18,93431.56
Facebook,Campaign_17,189,spw17kf6jzqf,Weight Loss Snack,2024-09-27,77,29698.24
Twitter,Campaign_25,257,2rkaorexft0s,Herbal Skin Care Cream,2023-04-08,7,69984.68
Facebook,Campaign_93,42,azwvmpgzblj2,Protein Powder,2024-10-13,41,78257.53
Facebook,Campaign_31,104,np6i5gse146o,Weight Loss Snack,2024-10-04,77,8007.29
Twitter,Campaign_49,51,ojjdp5j7qmg1,Post Workout Drink,2023-03-09,9,34556.52
Twitter,Campaign_38,384,k4o27evcnqiy,Herbal Skin Care Cream,2023-12-23,52,79901.72
Facebook,Campaign_25,310,ftlxbwlwm5jl,Weight Loss Snack,2024-11-21,99,38111.38
Twitter,Campaign_72,479,sbolqkixeqbt,Multivitamin Tablets,2024-12-26,74,2860.84
Instagram,Campaign_1,270,imkg727nk81t,Post Workout Drink,2025-02-11,0,20711.81
Twitter,Campaign_6,83,nagnidp3ldjd,Protein Powder,2025-07-10,64,77451.48
YouTube,Campaign_85,273,1xbdyqixycgu,Pre Workout Drink,2023-01-06,25,69723.72
Twitter,Campaign_32,137,3i2sk9zyerep,Weight Gainer,2022-09-06,46,22054.01
Facebook,Campaign_13,266,rdlx9h4avykr,Multivitamin Tablets,2022-08-10,39,87465.37
YouTube,Campaign_21,377,6j6ag281vfub,Speciality Supplement Pack,2023-05-17,30,74025.88
Twitter,Campaign_5,64,o3v1l0bzipl3,Weight Gainer,2022-09-05,84,96973.93
Twitter,Campaign_19,465,xt8s7i5lgo9t,Speciality Supplement Pack,2023-09-21,91,53632.24
Facebook,Campaign_96,36,ntyestazalht,Herbal Skin Care Cream,2023-02-03,5,10639.72
Instagram,Campaign_1,186,tosrf04f69ac,Fat Burner Capsules,2022-10-29,95,60351.32
YouTube,Campaign_73,414,9t6p07hzq8oe,Vital Herbs Mix,2022-09-16,36,93884.51
Facebook,Campaign_90,328,jm9cuuq4ye0w,Protein Powder,2025-01-06,86,85703.02
Twitter,Campaign_55,235,f3v47xol1ivz,Herbal Skin Care Cream,2023-11-30,13,97199.04
YouTube,Campaign_43,26,ou1wtxjlvbf1,Pre Workout Drink,2022-12-29,76,73001.63
YouTube,Campaign_18,405,iinsm4fshohs,Multivitamin Tablets,2023-10-07,49,33376.06
Facebook,Campaign_22,414,v5cvm8tnawvd,Vital Herbs Mix,2023-01-03,33,88979.93
Facebook,Campaign_83,247,zv19547kpuwf,Herbal Skin Care Cream,2024-07-02,1,48703.24
Facebook,Campaign_26,194,bq2syyj47cc8,Pre Workout Drink,2023-04-11,99,46375.81
YouTube,Campaign_6,495,8rfk2k0jj4ug,Weight Loss Snack,2024-02-04,39,81970.46
YouTube,Campaign_66,472,g6so049rgacw,Pre Workout Drink,2023-01-11,63,93463.33
YouTube,Campaign_96,400,aqaur58x9qyx,Weight Loss Snack,2023-10-06,53,1899.29
Twitter,Campaign_11,38,wl9615payj30,Fat Burner Capsules,2025-06-08,60,94664.8
Twitter,Campaign_29,402,amxe2nfzkxy2,Protein Powder,2025-04-13,25,47049.67
YouTube,Campaign_62,78,ya9mub6qfy2b,Herbal Extract,2024-01-11,67,24858.45
Instagram,Campaign_57,107,73rrfkrkn887,Protein Powder,2023-02-19,27,78983.63
Instagram,Campaign_1,315,tletbw4ybypj,Multivitamin Tablets,2024-05-13,56,55963.56
Facebook,Campaign_87,65,qwys36eyfa2u,Pre Workout Drink,2023-11-12,86,98617.77
YouTube,Campaign_68,446,5qh1ptxgsrmq,Fat Burner Capsules,2023-04-30,27,28083.15
Facebook,Campaign_85,443,0mlolnta81j8,Multivitamin Tablets,2023-11-03,37,90948.75
Facebook,Campaign_54,68,rgo5sebbmjxm,Post Workout Drink,2022-12-27,2,13039.62
YouTube,Campaign_19,326,ikwmvw9kqkez,Pre Workout Drink,2022-08-05,46,38722.12
YouTube,Campaign_97,200,nl0hhbvmdcdo,Vital Herbs Mix,2025-02-04,53,2243.8
Twitter,Campaign_14,392,etp5xmufu7xi,Herbal Skin Care Cream,2023-05-30,45,98366.87
YouTube,Campaign_31,249,7fcyq8qds4zn,Post Workout Drink,2023-07-13,15,3775.62
Facebook,Campaign_79,160,zq7gbjwavlfd,Speciality Supplement Pack,2025-06-07,72,88462.11
Instagram,Campaign_32,358,jyujjv8lrzsu,Weight Gainer,2025-01-01,77,41779.32
Twitter,Campaign_67,200,zpo0zsrql0sc,Protein Powder,2023-05-28,50,66824.78
Twitter,Campaign_38,375,kcwwfcy40xal,Speciality Supplement Pack,2024-07-01,14,63351.57
Twitter,Campaign_55,53,xepnzrc69t77,Herbal Skin Care Cream,2024-12-15,14,15589.41
Twitter,Campaign_83,252,wt8pun5dgsir,Speciality Supplement Pack,2024-05-22,100,69386.7
Twitter,Campaign_55,234,i5dsym7d019l,Post Workout Drink,2024-12-17,72,16602.65
YouTube,Campaign_77,222,zh3yc0klr719,Herbal Skin Care Cream,2022-10-15,23,55463.61
Twitter,Campaign_59,82,3q1l6ke3hrbh,Post Workout Drink,2024-11-11,78,97545.94
Facebook,Campaign_43,143,qw8e0bn24n3j,Post Workout Drink,2024-04-26,59,38525.59
YouTube,Campaign_58,151,hyax808h0oco,Herbal Skin Care Cream,2023-07-10,5,5733.96
Twitter,Campaign_85,99,g2xr3ldz5jx0,Fat Burner Capsules,2025-06-06,31,36842.68
Facebook,Campaign_94,461,84dehnsb02ln,Herbal Skin Care Cream,2025-06-28,9,24218.67
YouTube,Campaign_23,67,nw139mxfgbl0,Protein Powder,2024-03-05,53,75028.23
YouTube,Campaign_21,117,m3i1689wantv,Weight Gainer,2025-04-28,81,7116.46
Twitter,Campaign_18,173,r4fjsbnu69im,Fat Burner Capsules,2025-05-03,58,57661.26
Instagram,Campaign_7,99,8osvc1u5w2k2,Multivitamin Tablets,2022-11-02,24,4812.25
Facebook,Campaign_7,98,ub5zr8346aw0,Vital Herbs Mix,2025-02-28,72,84156.07
Instagram,Campaign_82,370,ewayaj5nd3ao,Weight Gainer,2023-04-17,11,84174.35
Facebook,Campaign_24,452,4mlvw8botov5,Pre Workout Drink,2025-05-19,69,31576.32
YouTube,Campaign_48,439,0zfggjaoyu53,Herbal Extract,2022-08-14,54,83541.85
Instagram,Campaign_72,249,4q40i1mcy249,Weight Gainer,2022-11-06,49,20787.53
YouTube,Campaign_37,306,fb4td3hty61j,Post Workout Drink,2022-11-12,55,39510.21
Twitter,Campaign_35,457,zeklejvgify1,Fat Burner Capsules,2023-05-08,81,61592.77
Instagram,Campaign_86,351,cagq7gxfxlx4,Fat Burner Capsules,2024-05-15,8,40503.61
Facebook,Campaign_52,44,uziiflnwrov6,Herbal Extract,2023-12-19,60,84283.43
Instagram,Campaign_35,248,zj02k6t845q7,Multivitamin Tablets,2022-12-04,100,31032.88
Facebook,Campaign_31,187,hcjtaqvo6ibr,Speciality Supplement Pack,2025-01-31,56,94289.15
Twitter,Campaign_8,385,ge8p4fc06hgf,Protein Powder,2022-08-06,72,53441.93
YouTube,Campaign_8,139,lvtqqqt0ygsc,Fat Burner Capsules,2023-09-18,43,62924.02
Facebook,Campaign_86,205,pvf984hzcs7g,Pre Workout Drink,2025-06-13,83,12597.19
YouTube,Campaign_39,100,fm9nrauz73bz,Herbal Skin Care Cream,2023-08-25,83,22202.38
Twitter,Campaign_20,24,dkcl7g9jnpax,Protein Powder,2023-09-21,63,97740.85
Facebook,Campaign_82,29,xhz6zmk6ywgx,Protein Powder,2025-05-10,4,45122.19
Facebook,Campaign_51,241,qe74t355hss7,Fat Burner Capsules,2022-10-21,30,9966.45
Twitter,Campaign_56,428,nw03vm1u0mru,Protein Powder,2025-01-29,91,61018.08
Twitter,Campaign_83,138,czg3ri0yaru5,Fat Burner Capsules,2022-09-07,5,34327.75
Facebook,Campaign_95,303,cp3skykz1gwj,Weight Gainer,2024-02-15,73,98061.53
YouTube,Campaign_79,141,inx5bwne4q77,Weight Loss Snack,2022-12-10,83,65435.75
YouTube,Campaign_80,44,ag3yn2yjw20c,Protein Powder,2023-08-11,71,44429.97
Facebook,Campaign_54,358,1n0gkcpopxax,Herbal Skin Care Cream,2023-07-14,17,94496.82
YouTube,Campaign_58,173,ujbloripj44l,Post Workout Drink,2023-03-01,79,91252.13
YouTube,Campaign_82,369,hzal40foc9kc,Protein Powder,2025-06-26,81,95319.71
Twitter,Campaign_50,20,x613rm6zgevm,Protein Powder,2023-11-12,53,24060.99
Instagram,Campaign_91,7,4oi6w6n080g9,Fat Burner Capsules,2023-01-01,53,57009.23
Facebook,Campaign_26,64,f4ovktcpwnks,Pre Workout Drink,2024-09-05,25,29856.8
Facebook,Campaign_69,407,w5b90qcbcbe9,Protein Powder,2024-01-26,85,22737.38
Twitter,Campaign_33,92,8saox7d0rzxa,Post Workout Drink,2024-01-22,47,78581.1
Twitter,Campaign_39,49,jcb80pzy037g,Weight Loss Snack,2024-02-04,53,91137.98
YouTube,Campaign_21,405,buhzocjecb4y,Herbal Skin Care Cream,2025-05-22,52,55606.03
Instagram,Campaign_47,168,hbm2hnsqlnap,Fat Burner Capsules,2025-03-06,38,65504.48
Twitter,Campaign_89,10,8meesmcouez7,Weight Loss Snack,2023-12-23,73,10454.05
Instagram,Campaign_55,335,ryc2te8eczg0,Protein Powder,2023-02-13,17,35055.14
Instagram,Campaign_51,439,4j1wjbd48ajz,Protein Powder,2023-06-08,89,62050.6
Facebook,Campaign_19,370,r8mezrrcfplb,Post Workout Drink,2025-01-06,8,31895.74
Twitter,Campaign_63,27,xl30kaszbvye,Herbal Extract,2024-10-05,42,4259.07
Instagram,Campaign_100,401,1iiby7uxu23v,Herbal Skin Care Cream,2022-09-01,23,84353.83
Twitter,Campaign_80,348,d141avye45qz,Vital Herbs Mix,2024-12-04,38,79834.27
Instagram,Campaign_84,228,9vx4xsq60mv6,Post Workout Drink,2024-11-09,84,3842.73
YouTube,Campaign_51,207,w2jgz3fpxrtz,Weight Gainer,2023-05-11,39,44205.61
YouTube,Campaign_53,69,w446t5bc1u0z,Weight Loss Snack,2024-07-04,8,14930.58
Instagram,Campaign_55,191,q3g0rrsxqsaa,Multivitamin Tablets,2025-05-17,92,63336.99
Twitter,Campaign_14,90,ye8s2wcz5g19,Post Workout Drink,2023-07-26,19,81488.73
YouTube,Campaign_64,472,qguy2n3nfc37,Post Workout Drink,2024-09-19,75,49181.54
Instagram,Campaign_27,177,v80yn4o5u58p,Fat Burner Capsules,2025-07-09,9,61094.95
Instagram,Campaign_83,461,dd8taiauxy9o,Post Workout Drink,2024-01-21,93,38240.28
YouTube,Campaign_88,465,r1ati2huxmoz,Speciality Supplement Pack,2022-10-12,5,74769.87
Facebook,Campaign_58,333,xrazmsab3bvt,Multivitamin Tablets,2023-02-01,57,11077.97
Instagram,Campaign_18,64,bwgbz13m9npk,Weight Gainer,2023-07-29,78,5026.6
YouTube,Campaign_67,500,2v014jponzv1,Speciality Supplement Pack,2025-05-20,37,7681.42
Twitter,Campaign_82,101,v8pdewd6l5hr,Herbal Skin Care Cream,2023-07-04,48,63386.7
Facebook,Campaign_12,394,jae8qk4z91pl,Pre Workout Drink,2024-04-02,74,26268.36
Twitter,Campaign_66,15,ayybgrxh5lqx,Weight Gainer,2025-06-05,20,62764.16
Facebook,Campaign_14,484,xeglziubhuhr,Weight Loss Snack,2023-11-20,69,95545.52
Facebook,Campaign_22,84,tpmo841lcljz,Weight Loss Snack,2023-10-14,15,95207.92
Facebook,Campaign_29,160,9kveadct1zht,Weight Gainer,2023-01-03,46,87371.17
Twitter,Campaign_75,160,4eif5s4jd1ay,Vital Herbs Mix,2022-08-11,32,87260.24
Facebook,Campaign_11,375,aqrs3m5ourol,Multivitamin Tablets,2022-08-29,48,66443.31
Facebook,Campaign_75,161,6biv0z5zpxeg,Herbal Extract,2024-04-19,31,75984.65
YouTube,Campaign_45,86,q4ppajx4b0a4,Herbal Skin Care Cream,2022-12-28,16,83557.46
Facebook,Campaign_69,341,sk2mlfdtlt36,Vital Herbs Mix,2025-06-27,65,27764.52
Instagram,Campaign_57,40,5w64yqjgvcbi,Post Workout Drink,2023-01-05,33,96330.03
Twitter,Campaign_54,271,kpdxkiziypi1,Post Workout Drink,2023-07-25,56,22472.96
Instagram,Campaign_75,450,xw4spi0vp1dz,Multivitamin Tablets,2022-11-08,96,11035.7
Twitter,Campaign_8,288,xguakvxt2fho,Fat Burner Capsules,2023-09-01,18,75323.3
YouTube,Campaign_8,76,8cc98e3r037o,Weight Gainer,2023-03-17,48,18108.16
Instagram,Campaign_12,262,dn65swsfl04m,Fat Burner Capsules,2022-10-03,59,24948.66
Instagram,Campaign_74,88,euulz6wkkmy5,Vital Herbs Mix,2024-08-14,80,64920.17
Instagram,Campaign_59,370,tg5hj99vaejv,Vital Herbs Mix,2023-05-28,9,50854.92
Instagram,Campaign_56,426,obvoliyzicxh,Fat Burner Capsules,2024-07-11,82,6534.25
Twitter,Campaign_47,172,rqv9w2zzs7cc,Herbal Extract,2023-11-14,35,97558.29
Instagram,Campaign_7,475,zwi87jlgtvxj,Multivitamin Tablets,2025-01-01,87,89065.88
Twitter,Campaign_9,43,jdh2udx1zfmq,Vital Herbs Mix,2023-04-27,58,45053.77
YouTube,Campaign_34,120,6i4bhmyx2ppq,Pre Workout Drink,2023-02-01,89,63114.27
Twitter,Campaign_13,334,la1g0r6w6nch,Weight Gainer,2024-11-04,75,52200.94
YouTube,Campaign_100,453,4h9cgjk91dpi,Multivitamin Tablets,2023-03-18,64,37640.73
Facebook,Campaign_7,93,wpzxs12fzxot,Protein Powder,2024-03-20,86,94578.38
Facebook,Campaign_21,311,cszy0rcnj6br,Weight Loss Snack,2024-01-21,52,79930.57
Twitter,Campaign_52,283,jdna0c0fosh4,Herbal Skin Care Cream,2023-02-18,52,82398.11
Instagram,Campaign_15,398,lv73qi3urnje,Speciality Supplement Pack,2024-08-25,59,4594.61
Instagram,Campaign_3,26,k91kegj52t2p,Weight Loss Snack,2023-06-11,7,93118.01
Twitter,Campaign_30,409,m318giyrnq1m,Vital Herbs Mix,2025-01-04,51,32839.37
Twitter,Campaign_15,343,3a2v818iqwlo,Weight Loss Snack,2024-06-12,42,48770.75
Instagram,Campaign_25,291,k7gbupl5rosz,Post Workout Drink,2022-12-13,83,23737.24
YouTube,Campaign_10,215,hx14a80q15fq,Vital Herbs Mix,2024-09-19,63,97698.18
Facebook,Campaign_84,466,jit6f5q4myix,Vital Herbs Mix,2023-05-25,62,17861.1
Instagram,Campaign_51,429,xja3wx6ilj42,Pre Workout Drink,2024-06-29,78,69710.72
Facebook,Campaign_99,62,cw9j51kpsz6w,Weight Gainer,2024-07-30,9,66603.41
Instagram,Campaign_78,24,8wbzo547gfpq,Weight Loss Snack,2023-03-03,22,62844.03
Facebook,Campaign_94,302,eqqr7d6e5f0h,Post Workout Drink,2025-06-29,55,10302.68
Instagram,Campaign_13,351,74isrcaxhcye,Protein Powder,2023-08-18,41,90919.16
Twitter,Campaign_60,14,p5zplyo0su0r,Weight Gainer,2022-11-18,75,10131.51
YouTube,Campaign_92,30,7g0sgq9werx6,Herbal Extract,2023-11-07,65,48098.33
Twitter,Campaign_29,185,tp9qopwsuqfq,Speciality Supplement Pack,2024-04-04,41,25736.71
YouTube,Campaign_51,372,ng89vb92g1ip,Speciality Supplement Pack,2023-03-14,79,42317.28
Facebook,Campaign_93,89,jj9r518ml948,Herbal Skin Care Cream,2022-10-29,1,19857.34
Facebook,Campaign_51,228,u3lq28qaqx9v,Pre Workout Drink,2025-03-04,99,87140.01
YouTube,Campaign_62,499,3ed46kihokm9,Protein Powder,2025-06-20,8,33790.95
Instagram,Campaign_94,356,48iy00g0bf8z,Vital Herbs Mix,2025-05-03,69,23408.37
Twitter,Campaign_68,395,q1vkvv411qiz,Multivitamin Tablets,2024-11-11,8,29775.63
YouTube,Campaign_51,429,rmt0nhb62hln,Post Workout Drink,2024-07-21,46,45373.8
Facebook,Campaign_9,457,6goqsy9isiw3,Protein Powder,2022-10-22,17,99153.1
Twitter,Campaign_72,444,9llu5bo81241,Weight Loss Snack,2025-01-18,39,84978.48
Twitter,Campaign_41,94,uwnzaf9kw51d,Vital Herbs Mix,2022-12-17,34,52815.06
Instagram,Campaign_23,493,3jjh1wbvr6cu,Herbal Extract,2024-07-10,16,62357.49
Twitter,Campaign_45,348,hr5d7hfvsv3v,Pre Workout Drink,2025-05-04,72,25763.69
YouTube,Campaign_2,232,4bnax29w7rpp,Weight Gainer,2024-06-07,70,65016.08
Twitter,Campaign_68,420,9cwnbil8b5l9,Post Workout Drink,2023-07-11,56,80418.93
YouTube,Campaign_43,185,jpa21e5j7o6r,Multivitamin Tablets,2025-07-13,24,84132.54
Facebook,Campaign_36,371,hd5e9jlwxwu1,Protein Powder,2023-05-04,24,4202.75
Instagram,Campaign_18,267,r0dn952b5ikr,Multivitamin Tablets,2024-02-22,24,61912.52
YouTube,Campaign_5,54,o8ua4nutho69,Weight Gainer,2022-10-30,19,84000.6
Facebook,Campaign_74,344,69psdc63h0an,Post Workout Drink,2023-03-19,39,66628.3
Instagram,Campaign_8,345,hkw9x6reavbe,Weight Loss Snack,2024-04-04,5,13033.65
Twitter,Campaign_94,424,hhw9bh2mpgl9,Post Workout Drink,2023-02-09,72,18318.28
Facebook,Campaign_18,261,u0u83t5kvbot,Post Workout Drink,2024-08-20,12,12070.02
Twitter,Campaign_90,303,zl9do0fk46wq,Vital Herbs Mix,2022-09-26,87,80478.15
YouTube,Campaign_80,455,28kcxhhdas1c,Weight Gainer,2022-12-22,96,41993.91
Facebook,Campaign_39,442,o1rywymcs3y4,Vital Herbs Mix,2025-02-06,59,42007.27
Twitter,Campaign_35,312,n5bzgjvb2yt9,Fat Burner Capsules,2025-01-13,77,21688.46
Twitter,Campaign_19,2,l6twr2v3tgaq,Weight Gainer,2025-04-14,70,18384.39
Facebook,Campaign_62,332,hcb82oxlmyqs,Weight Loss Snack,2022-09-20,91,80568.13
YouTube,Campaign_51,208,8cg90mx7accd,Post Workout Drink,2023-07-23,68,50460.05
YouTube,Campaign_47,127,zzc5a8sm0d48,Herbal Skin Care Cream,2025-01-15,49,19886.54
Twitter,Campaign_25,188,egj7a0kll5zn,Weight Gainer,2023-01-19,10,87190.23
YouTube,Campaign_94,188,lncj7xzy0uqc,Weight Loss Snack,2023-07-29,40,56602.84
YouTube,Campaign_41,241,4wxefjrpd5l8,Fat Burner Capsules,2024-03-11,39,99972.14
Facebook,Campaign_21,62,f1bom17oce3o,Speciality Supplement Pack,2023-03-08,95,37980.24
Instagram,Campaign_26,198,zkdzwaczhzeq,Fat Burner Capsules,2025-05-14,23,22709.62
Facebook,Campaign_80,121,3mn9x6gtx9gs,Protein Powder,2024-03-13,55,1378.69
YouTube,Campaign_50,265,dik6gs0jvc9s,Herbal Skin Care Cream,2025-01-15,38,4320.98
YouTube,Campaign_100,69,902a0nw60jsc,Speciality Supplement Pack,2022-10-26,97,71860.68
Twitter,Campaign_80,264,tolqgasgk783,Weight Loss Snack,2025-04-09,13,78347.51
Instagram,Campaign_70,250,nc8mq5s45nmt,Post Workout Drink,2023-01-07,40,93380.8
Twitter,Campaign_58,82,vz2gpilerekj,Weight Gainer,2022-12-20,45,73751.53
Twitter,Campaign_42,84,s7yucf6wxqgl,Protein Powder,2025-03-04,81,73556.1
Twitter,Campaign_11,105,dxzflmr19ik8,Pre Workout Drink,2023-08-12,4,31073.73
Twitter,Campaign_32,410,5encce4haecp,Multivitamin Tablets,2023-07-09,24,39340.6
Instagram,Campaign_83,330,3gkqryy8nxw0,Weight Loss Snack,2025-02-13,72,62676.9
Instagram,Campaign_14,444,68axp0uo7rv8,Weight Gainer,2023-10-02,3,48010.38
Twitter,Campaign_12,216,7zmyp2chaqpk,Weight Loss Snack,2024-10-31,58,89881.89
Twitter,Campaign_76,297,wqzzgus8p6wk,Fat Burner Capsules,2025-01-07,67,7656.8
Twitter,Campaign_49,89,lx2wedf43390,Vital Herbs Mix,2023-02-03,96,27813.24
Facebook,Campaign_53,222,f8nuix6ht3ie,Herbal Skin Care Cream,2024-08-07,74,49805.59
Twitter,Campaign_28,28,68po55qy6orr,Multivitamin Tablets,2023-03-09,17,45751.6
Facebook,Campaign_11,342,e93u62er6eu6,Herbal Extract,2023-04-03,98,62482.9
Instagram,Campaign_78,228,rln7ogkh50k2,Fat Burner Capsules,2023-06-04,58,22677.18
Twitter,Campaign_61,408,t9z04q3qtmay,Pre Workout Drink,2023-12-24,72,62482.5
YouTube,Campaign_19,284,mywc94twkc03,Fat Burner Capsules,2025-04-19,66,42000.86
Twitter,Campaign_65,48,1vglivho8kto,Post Workout Drink,2022-08-13,41,30723.31
Instagram,Campaign_17,179,9qesos0zxkqk,Protein Powder,2024-11-06,13,13538.54
Twitter,Campaign_32,194,p90ne6yiwds2,Vital Herbs Mix,2022-08-19,13,27780.07
Twitter,Campaign_62,317,slr4ehmw5mxv,Weight Gainer,2024-08-14,67,65161.71
Facebook,Campaign_98,492,wbq2c6x3wn8a,Vital Herbs Mix,2023-02-10,93,15383.7
Facebook,Campaign_28,184,ard7dq8vdgwm,Weight Loss Snack,2022-12-29,75,49658.08
Facebook,Campaign_54,371,qebn26f4dqwm,Speciality Supplement Pack,2024-12-02,34,16718.65
Instagram,Campaign_11,162,l7o610hlsefg,Multivitamin Tablets,2024-10-02,8,99461.34
Instagram,Campaign_93,301,bcp6oqnfc3y0,Multivitamin Tablets,2025-07-09,91,15937.57
YouTube,Campaign_49,250,spwqigbu990m,Herbal Skin Care Cream,2024-07-13,24,61083.28
Facebook,Campaign_63,409,z9hgna0b6nwy,Fat Burner Capsules,2025-03-07,29,93844.37
Twitter,Campaign_97,81,1mtjyeoujd02,Post Workout Drink,2023-06-21,55,66386.05
Twitter,Campaign_57,395,2ybur0k8oig4,Pre Workout Drink,2022-09-19,11,26949.25
Facebook,Campaign_44,69,e8qenvguasmc,Herbal Skin Care Cream,2023-05-01,62,67835.69
YouTube,Campaign_31,346,j2jgb36h2bqg,Post Workout Drink,2022-10-09,58,8167.95
Twitter,Campaign_19,380,fqw856u0rkto,Vital Herbs Mix,2024-10-22,55,26681.77
YouTube,Campaign_67,271,c19yq5qhs5cd,Fat Burner Capsules,2022-09-20,82,32221.18
Instagram,Campaign_30,129,3bmyu8tn8fqm,Weight Gainer,2022-09-10,51,40781.14
Instagram,Campaign_93,467,j22oigkyojb4,Multivitamin Tablets,2025-05-05,18,61918.23
Instagram,Campaign_26,171,7zpo0llqixuc,Herbal Extract,2024-11-12,0,60498.37
Instagram,Campaign_85,27,e5ycn31lycfv,Post Workout Drink,2025-06-24,1,40823.01
Instagram,Campaign_55,37,p1xnkvb2hqbw,Herbal Skin Care Cream,2024-06-17,75,83453.77
Instagram,Campaign_27,187,o7bal23iqg1o,Herbal Skin Care Cream,2024-10-19,27,68535.4
Twitter,Campaign_22,76,jl9ok165dv6l,Pre Workout Drink,2025-03-23,41,3144.74
YouTube,Campaign_27,378,oi5yrce3semz,Multivitamin Tablets,2023-08-07,92,42517.81
Facebook,Campaign_62,499,yg8cv71e4fmt,Speciality Supplement Pack,2024-02-06,49,94470.42
Facebook,Campaign_37,472,cp2r7doyfy57,Protein Powder,2024-09-01,88,52150.74
Twitter,Campaign_43,488,46s5ipruixbh,Weight Loss Snack,2024-01-06,91,36295.55
Instagram,Campaign_19,248,3hsowmwgosns,Pre Workout Drink,2022-08-31,60,64190.39
Instagram,Campaign_96,34,tavpiagf9aho,Herbal Extract,2024-09-03,39,5107.87
Twitter,Campaign_58,12,3k5wuih2jyhr,Post Workout Drink,2023-02-27,47,52950.42
YouTube,Campaign_87,254,qg3igfo0skuj,Multivitamin Tablets,2024-03-03,92,3237.19
Twitter,Campaign_90,275,ro5v01705sfl,Post Workout Drink,2023-02-13,40,75827.12
YouTube,Campaign_3,336,yg6d93wd6ocs,Vital Herbs Mix,2024-06-03,62,97210.65
YouTube,Campaign_74,133,vs1vucahogfj,Fat Burner Capsules,2023-12-14,99,57655.98
YouTube,Campaign_72,50,k3gmjoiezzg6,Weight Gainer,2024-10-09,39,17451.79
Instagram,Campaign_37,142,dlmfbdwu1g7p,Pre Workout Drink,2024-10-22,46,29793.49
Instagram,Campaign_76,166,ndxmz2cao1kv,Weight Gainer,2024-12-13,6,5993.84
Facebook,Campaign_20,91,ldhp3a0mq4xo,Fat Burner Capsules,2024-06-01,91,42776.47
